building,shop,prper,names,rents,locs2,schools,shopadd,locs1,lines,sales,years,houses,comper,url,build,prices,counts,devloper,types,discribe
,,,中关村SOHO,0,苏州桥,,,海淀,4号线中关村站,0,塔楼 2008年,,,http://bj.lianjia.com/xiaoqu/1111027382408/,,暂无均价,0,,,
,,,海淀图书城,0,苏州桥,,,海淀,4号线中关村站,0,塔板结合 未知年,,,http://bj.lianjia.com/xiaoqu/1111041651688/,,暂无均价,0,,,
,,,冰窖胡同,0,苏州桥,,,海淀,4号线中关村站,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111041573194/,,暂无均价,0,,,
,,,学院南路15号院,0,皂君庙,,,海淀,13号线大钟寺站,0,塔楼板楼塔板结合 2000年,,,http://bj.lianjia.com/xiaoqu/1111027381385/,,暂无均价,0,,,
,,,京果商厦,0,皂君庙,,,海淀,13号线大钟寺站,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111046543719/,,暂无均价,0,,,
,,,大钟寺国际广场,0,皂君庙,,,海淀,13号线大钟寺站,0,塔楼板楼 2007年,,,http://bj.lianjia.com/xiaoqu/1111027374092/,,暂无均价,0,,,
,,,冶建宾馆,0,皂君庙,,,海淀,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111047761803/,,暂无均价,0,,,
,,,中国政法大学,0,皂君庙,,,海淀,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1112898412802449/,,暂无均价,0,,,
,,,花园路甲1号,0,牡丹园,北医附小,,海淀,10号线牡丹园站,0,塔楼板楼塔板结合 1988年,,,http://bj.lianjia.com/xiaoqu/1111027375495/,,暂无均价,0,,,
,,,实德大厦,0,皂君庙,,,海淀,4号线人民大学站,0,塔楼 1998年,,,http://bj.lianjia.com/xiaoqu/1111027379147/,,暂无均价,0,,,
,,,高德大厦,0,牡丹园,,,海淀,10号线牡丹园站,0,塔楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027374534/,,暂无均价,0,,,
,,,北方投资大厦,0,甘家口,,,海淀,9号线白堆子站,0,塔楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027375784/,,暂无均价,0,,,
,,,都城写字楼,0,牡丹园,,,海淀,10号线牡丹园站,0,塔楼板楼 1998年,,,http://bj.lianjia.com/xiaoqu/1111041241380/,,暂无均价,0,,,
,,,国兴大厦,0,甘家口,,,海淀,6号线白石桥南站,0,塔楼 2000年,,,http://bj.lianjia.com/xiaoqu/1111027374741/,,暂无均价,0,,,
,,,增光路53号院,1,甘家口,花园村第二小学,,海淀,6号线花园桥站,0,板楼 1983年,,,http://bj.lianjia.com/xiaoqu/1111027382431/,,暂无均价,0,,,
,,,中城写字楼,0,牡丹园,,,海淀,10号线牡丹园站,0,塔楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027382337/,,暂无均价,0,,,
,,,景王坟13号院,0,甘家口,花园村第二小学,,海淀,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111047381319/,,暂无均价,0,,,
,,,清华大学西北小区,1,圆明园,清河五小,,海淀,,0,板楼 1995年,,,http://bj.lianjia.com/xiaoqu/1111027378812/,,暂无均价,0,,,
,,,中关村大街42号,0,双榆树,,,海淀,4号线人民大学站,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111046402037/,,暂无均价,0,,,
,,,达园宾馆,0,圆明园,,,海淀,4号线圆明园站,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111042964604/,,暂无均价,0,,,
,,,圆明园西路1号院,0,马连洼,,,海淀,,0,板楼 2000年,,,http://bj.lianjia.com/xiaoqu/1111027381914/,,暂无均价,0,,,
,,,翠宫饭店,0,双榆树,,,海淀,10号线知春里站,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027376399/,,暂无均价,0,,,
,,,IDCITY艾迪城,0,后沙峪,,,顺义,,0,塔板结合 2014年,,,http://bj.lianjia.com/xiaoqu/1111063667480/,,暂无均价,0,,,
,,,海洪商业街,0,顺义其它,,,顺义,,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027375035/,,暂无均价,0,,,
,,,莲花苑,0,顺义其它,,,顺义,10号线莲花桥站,0,板楼 2003年,,,http://bj.lianjia.com/xiaoqu/1111027377887/,,暂无均价,0,,,
,,,白露雅园西区,0,后沙峪,,,顺义,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111046261260/,,暂无均价,0,,,
,,,轻汽家属院,0,顺义其它,,,顺义,,0,板楼 2006年,,,http://bj.lianjia.com/xiaoqu/1111045277841/,,暂无均价,0,,,
,,,汇龙文苑,0,顺义其它,,,顺义,,0,塔板结合 未知年,,,http://bj.lianjia.com/xiaoqu/1111042956302/,,暂无均价,0,,,
,,,高炮家属院,0,顺义其它,,,顺义,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111046777532/,,暂无均价,0,,,
,,,冰峰小区,1,顺义其它,,,顺义,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111046913034/,,暂无均价,0,,,
,,,T3空间,0,顺义其它,,,顺义,,0,板楼 2015年,,,http://bj.lianjia.com/xiaoqu/1111063589326/,,暂无均价,0,,,
,,,澜馨墅,0,顺义其它,,,顺义,,0,未知类型 2011年,,,http://bj.lianjia.com/xiaoqu/1111063596973/,,暂无均价,0,,,
,,,中国铁建顺鑫汇,0,顺义其它,,,顺义,,0,塔板结合 2014年,,,http://bj.lianjia.com/xiaoqu/1111063604481/,,暂无均价,0,,,
,,,首创悦树汇,0,顺义其它,,,顺义,,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111063677951/,,暂无均价,0,,,
,,,顺鑫山语溪,0,顺义其它,,,顺义,,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111063815181/,,暂无均价,0,,,
,,,恒大丽宫,0,中央别墅区,,,顺义,,0,未知类型 2016年,,,http://bj.lianjia.com/xiaoqu/119885235032920/,,暂无均价,0,,,
,,,顺鑫寰宇中心,0,顺义城,,,顺义,,0,塔板结合 未知年,,,http://bj.lianjia.com/xiaoqu/1111099643936/,,暂无均价,0,,,
,,,拥军路5号院,0,顺义城,,,顺义,15号线顺义站,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111041572513/,,暂无均价,0,,,
,,,顺悦家园,0,马坡,,,顺义,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111063568423/,,暂无均价,0,,,
,,,鲁能7号院溪园失效,0,马坡,,,顺义,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111058007890/,,暂无均价,0,,,
,,,首开中晟广场,0,马坡,,,顺义,,0,塔楼板楼 2016年,,,http://bj.lianjia.com/xiaoqu/118212596666018/,,暂无均价,0,,,
,,,鲁能7号别墅,0,马坡,,,顺义,,0,未知类型 2014年,,,http://bj.lianjia.com/xiaoqu/1111062694423/,,暂无均价,0,,,
,,,龙湖大名居,0,马坡,,,顺义,,0,板楼塔板结合 2014年,,,http://bj.lianjia.com/xiaoqu/1111044238586/,,暂无均价,0,,,
,,,新世界丽樽,0,后沙峪,,,顺义,,0,未知类型 2013年,,,http://bj.lianjia.com/xiaoqu/1111063610118/,,暂无均价,0,,,
,,,万科观承别墅,0,后沙峪,,,顺义,,0,未知类型 2015年,,,http://bj.lianjia.com/xiaoqu/1111100899666/,,暂无均价,0,,,
,,,国门智慧城,0,后沙峪,,,顺义,,0,塔楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111542030462381/,,暂无均价,0,,,
,,,蓝超公寓,0,顺义其它,,,顺义,,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027377743/,,暂无均价,0,,,
,,,万乘赋,0,后沙峪,,,顺义,,0,塔板结合 2009年,,,http://bj.lianjia.com/xiaoqu/1111027380158/,,暂无均价,0,,,
,,,夜城大厦,0,顺义其它,,,顺义,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111045996254/,,暂无均价,0,,,
,,,南郎中,0,顺义其它,,,顺义,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111047786356/,,暂无均价,0,,,
,,,卡法国际,0,顺义其它,,,顺义,,0,塔楼 2014年,,,http://bj.lianjia.com/xiaoqu/1111063658205/,,暂无均价,0,,,
,,,首创禧瑞墅,0,顺义其它,,,顺义,,0,未知类型 2014年,,,http://bj.lianjia.com/xiaoqu/1111063939221/,,暂无均价,0,,,
,,,缘溪堂,9,公主坟,翠微小学,,海淀,1号线公主坟站,0,塔板结合 2006年,,,http://bj.lianjia.com/xiaoqu/1111027382161/,,72854,28,,,
,,,翠微路2号院,23,公主坟,翠微小学,,海淀,1号线万寿路站,2,板楼 1963年,,,http://bj.lianjia.com/xiaoqu/1111027376593/,,76817,28,,,
,,,紫金庄园,27,苏州桥,西颐小学,,海淀,4号线人民大学站,3,塔楼 1998年,,,http://bj.lianjia.com/xiaoqu/1111027382572/,,57899,27,,25,
,,,万寿路1号院,6,万寿路,,,海淀,10号线西钓鱼台站,3,板楼 1976年,,,http://bj.lianjia.com/xiaoqu/1111027380469/,,66442,27,,,
,,,人济山庄,21,紫竹桥,,,海淀,4号线国家图书馆站,3,塔楼 2001年,,,http://bj.lianjia.com/xiaoqu/1111027379026/,,75965,27,,,
,,,稻香园,33,苏州桥,八一学校小学部,,海淀,10号线巴沟站,1,塔楼板楼塔板结合 1985年,,,http://bj.lianjia.com/xiaoqu/1111027373995/,,78029,27,,18,
,,,玉海园三里,5,玉泉路,玉泉小学,,海淀,1号线玉泉路站,1,塔楼板楼 1999年,,,http://bj.lianjia.com/xiaoqu/1111027381749/,,52107,26,,2,
,,,罗庄西里,20,知春路,学院路小学,,海淀,10号线知春路站,3,塔楼板楼塔板结合 1992年,,,http://bj.lianjia.com/xiaoqu/1111027378230/,,66215,26,,,
,,,西荣阁,11,四季青,,,海淀,6号线海淀五路居站,4,塔楼 2010年,,,http://bj.lianjia.com/xiaoqu/1111027379341/,,29773,25,,,
,,,金澳国际,14,马甸,,,海淀,10号线健德门站,4,塔楼 2011年,,,http://bj.lianjia.com/xiaoqu/1111027376971/,,38877,24,,9,
,,,玉海园二里,10,玉泉路,玉泉小学,,海淀,1号线玉泉路站,5,板楼塔板结合 1997年,,,http://bj.lianjia.com/xiaoqu/1111027381744/,,53220,24,,3,
,,,龙翔路小区,8,牡丹园,北医附小,,海淀,10号线健德门站,6,塔楼板楼平房 1990年,,,http://bj.lianjia.com/xiaoqu/1111027378146/,,63270,24,,5,
,,,展春园,21,五道口,海淀实验三小,,海淀,13号线五道口站,5,板楼 1982年,,,http://bj.lianjia.com/xiaoqu/1111027382338/,,65686,24,,1,
,,,百旺新城,33,西北旺,中关村二小百旺校区,,海淀,,6,板楼 2004年,,,http://bj.lianjia.com/xiaoqu/1111046364973/,,72401,24,,27,
,,,普惠南里,21,公主坟,翠微小学,,海淀,1号线公主坟站,3,塔楼板楼 1982年,,,http://bj.lianjia.com/xiaoqu/1111027378720/,,73293,24,,1,
,,,光大花园,12,万柳,万泉小学,,海淀,10号线长春桥站,1,塔楼 2000年,,,http://bj.lianjia.com/xiaoqu/1111027374538/,,87390,24,,10,
,,,旗胜家园,28,西三旗,,,海淀,8号线霍营站,5,塔板结合 2009年,,,http://bj.lianjia.com/xiaoqu/1111027378909/,,28088,23,,,
,,,长远天地,25,苏州桥,八一学校小学部,,海淀,10号线苏州街站,0,塔楼塔板结合 2002年,,,http://bj.lianjia.com/xiaoqu/1111027376677/,,39462,23,,,
,,,永金里小区,4,五棵松,定慧里小学,,海淀,6号线海淀五路居站,1,塔楼板楼塔板结合 1998年,,,http://bj.lianjia.com/xiaoqu/1111027381798/,,47508,23,,2,
,,,今日家园,15,五棵松,培英小学,,海淀,1号线五棵松站,4,塔楼板楼塔板结合 2000年,,,http://bj.lianjia.com/xiaoqu/1111027377326/,,48235,23,,10,
,,,玉海园五里,11,玉泉路,玉泉小学,,海淀,,3,板楼 1997年,,,http://bj.lianjia.com/xiaoqu/1111027381754/,,55722,23,,2,
,,,北影小区,12,北太平庄,前进小学,,海淀,10号线西土城站,3,塔楼板楼塔板结合 1986年,,,http://bj.lianjia.com/xiaoqu/1111027376278/,,70211,23,,3,
,,,毛纺厂南小区,14,清河,,,海淀,,1,板楼 1975年,,,http://bj.lianjia.com/xiaoqu/1111027378259/,,49260,22,,,
,,,宝盛北里,9,清河,石油附实验小学,,海淀,8号线永泰庄站,3,板楼 2002年,,,http://bj.lianjia.com/xiaoqu/1111027376051/,,49318,22,,3,
,,,东王庄,21,五道口,海淀实验三小,,海淀,15号线六道口站,5,塔楼板楼 1993年,,,http://bj.lianjia.com/xiaoqu/1111027373961/,,59386,22,,,
,,,北洼西里,30,紫竹桥,八里庄小学/海淀实验小学北洼路校区,,海淀,6号线慈寿寺站,0,塔楼板楼塔板结合 1980年,,,http://bj.lianjia.com/xiaoqu/1111027376159/,,66182,22,,1,
,,,翠微中里,18,公主坟,翠微小学,,海淀,1号线万寿路站,4,塔楼板楼 1988年,,,http://bj.lianjia.com/xiaoqu/1111027376614/,,73759,22,,2,
,,,厂洼小区,20,厂洼,海淀实验小学苏州街分校,,海淀,10号线长春桥站,6,塔楼板楼塔板结合平房 1987年,,,http://bj.lianjia.com/xiaoqu/1111027376611/,,73776,22,,4,
,,,智学苑,7,西二旗,,,海淀,13号线西二旗站,8,塔楼板楼 1999年,,,http://bj.lianjia.com/xiaoqu/1111027382721/,,36992,21,,7,
,,,北辰香麓,5,海淀北部新区,翠微小学温泉校区,,海淀,,1,塔楼板楼塔板结合 2008年,,,http://bj.lianjia.com/xiaoqu/1111027375738/,,37397,21,,9,
,,,二里庄小区,15,二里庄,石油附小/清华东路小学,,海淀,15号线北沙滩站,9,塔楼板楼 1990年,,,http://bj.lianjia.com/xiaoqu/1111027374116/,,69228,18,,2,
,,,立方庭,24,苏州桥,八一学校小学部,,海淀,10号线苏州街站,4,塔板结合 2006年,,,http://bj.lianjia.com/xiaoqu/1111027377824/,,78512,18,,,
,,,大河庄苑,57,苏州桥,八一学校小学部,,海淀,10号线苏州街站,2,塔楼板楼塔板结合 2005年,,,http://bj.lianjia.com/xiaoqu/1111027373705/,,79036,18,,7,
,,,稻香园西里,8,苏州桥,万泉小学,,海淀,10号线苏州街站,4,塔楼板楼塔板结合平房 1988年,,,http://bj.lianjia.com/xiaoqu/1111027374006/,,84954,18,,26,
,,,阳春光华家园,5,万柳,万泉小学,,海淀,10号线巴沟站,4,塔楼板楼 1999年,,,http://bj.lianjia.com/xiaoqu/1111027381534/,,94100,18,,31,
,,,玲珑天地,6,定慧寺,亮甲店小学,,海淀,6号线海淀五路居站,1,塔楼 2012年,,,http://bj.lianjia.com/xiaoqu/1111041896794/,,41210,17,,,
,,,力度家园,9,清河,,,海淀,,4,塔楼板楼塔板结合 2005年,,,http://bj.lianjia.com/xiaoqu/1111027377795/,,47353,17,,5,
,,,新华联国际,9,公主坟,,,海淀,1号线公主坟站,1,塔板结合 2007年,,,http://bj.lianjia.com/xiaoqu/1111027380844/,,60714,17,,,
,,,罗庄南里,7,知春路,学院路小学,,海淀,10号线知春路站,1,板楼 1986年,,,http://bj.lianjia.com/xiaoqu/1111027378227/,,68494,17,,2,
,,,马连洼1号院,12,上地,上地实验小学,,海淀,,1,板楼 1992年,,,http://bj.lianjia.com/xiaoqu/1111027378352/,,77572,17,,,
,,,时雨园,8,世纪城,人大附小,,海淀,10号线火器营站,0,塔楼板楼塔板结合 2004年,,,http://bj.lianjia.com/xiaoqu/1111027379695/,,80364,17,,3,
,,,沁春家园,4,西三旗,育鹰小学/育鹰小学东校区,,海淀,8号线育新站,2,塔楼板楼 1999年,,,http://bj.lianjia.com/xiaoqu/1111027378786/,,41919,16,,9,
,,,金隅美和园,14,清河,海淀区实验二小当代校区,,海淀,13号线上地站,4,板楼塔板结合 2007年,,,http://bj.lianjia.com/xiaoqu/1111027377530/,,50446,16,,1,
,,,定慧北里,10,定慧寺,六一小学,,海淀,6号线海淀五路居站,0,板楼塔板结合 1996年,,,http://bj.lianjia.com/xiaoqu/1111027376896/,,58192,16,,,
,,,百旺家苑,9,马连洼,东小,,海淀,,2,板楼 2003年,,,http://bj.lianjia.com/xiaoqu/1111027376136/,,60088,16,,16,
,,,乐府江南,5,田村,图强二小,,海淀,6号线海淀五路居站,2,板楼塔板结合 2003年,,,http://bj.lianjia.com/xiaoqu/1111027377818/,,64016,16,,8,
,,,都市网景,8,双榆树,双榆树一小,,海淀,10号线知春里站,1,塔楼 1999年,,,http://bj.lianjia.com/xiaoqu/1111027373903/,,65475,16,,,
,,,水清木华园,16,五道口,中关村二小,,海淀,13号线五道口站,0,塔楼板楼 1999年,,,http://bj.lianjia.com/xiaoqu/1111027379533/,,74167,16,,,
,,,小南庄怡秀园,11,苏州桥,万泉小学,,海淀,4号线人民大学站,0,塔楼板楼 1995年,,,http://bj.lianjia.com/xiaoqu/1111027381080/,,74945,16,,34,
,,,交大嘉园,16,西直门,交大附小,,海淀,2号线西直门站,1,塔楼平房 2003年,,,http://bj.lianjia.com/xiaoqu/1111027377070/,,81242,16,,,
,,,碧水云天,26,万柳,中关村三小万柳校区,,海淀,10号线火器营站,1,塔楼板楼 2003年,,,http://bj.lianjia.com/xiaoqu/1111027376101/,,100129,16,,1,
,,,中关村科技会展中心,8,皂君庙,,,海淀,4号线人民大学站,0,塔楼塔板结合 1999年,,,http://bj.lianjia.com/xiaoqu/1111027382395/,,33664,15,,,
,,,水木天成,8,清河,,,海淀,8号线永泰庄站,1,塔楼板楼 2005年,,,http://bj.lianjia.com/xiaoqu/1111027379497/,,50513,15,,6,
,,,学院派,19,皂君庙,,,海淀,13号线大钟寺站,6,塔楼塔板结合 2009年,,,http://bj.lianjia.com/xiaoqu/1111027381399/,,50864,15,,5,
,,,安宁佳园,9,安宁庄,育鹰小学/育鹰小学东校区,,海淀,,4,塔楼塔板结合 2007年,,,http://bj.lianjia.com/xiaoqu/1111027375644/,,55757,15,,1,
,,,北京印象,1,定慧寺,亮甲店小学,,海淀,6号线海淀五路居站,2,塔板结合 2003年,,,http://bj.lianjia.com/xiaoqu/1111027375948/,,57568,15,,,
,,,豪景佳苑,3,双榆树,人大附中实验小学,,海淀,4号线海淀黄庄站,0,塔楼 1998年,,,http://bj.lianjia.com/xiaoqu/1111027375079/,,59092,15,,,
,,,世华龙樾,13,清河,永泰小学,,海淀,8号线西小口站,2,板楼塔板结合 2013年,,,http://bj.lianjia.com/xiaoqu/1111046754872/,,64451,15,,3,
,,,六建,16,五棵松,五一小学,,海淀,1号线五棵松站,6,塔楼板楼塔板结合 1960年,,,http://bj.lianjia.com/xiaoqu/1111027377905/,,69281,15,,5,
,,,远洋风景,9,西直门,今典小学,,海淀,2号线西直门站,0,板楼塔板结合 2004年,,,http://bj.lianjia.com/xiaoqu/1111027382191/,,74484,15,,1,
,,,清缘里中区,7,清河,永泰小学,,海淀,8号线永泰庄站,3,板楼塔板结合 1998年,,,http://bj.lianjia.com/xiaoqu/1111027378963/,,44047,21,,7,
,,,城华园,28,学院路,农大附属实验小学,,海淀,15号线六道口站,5,塔楼板楼塔板结合 1998年,,,http://bj.lianjia.com/xiaoqu/1111027376447/,,48181,21,,2,
,,,宝盛里,13,清河,石油附实验小学,,海淀,8号线永泰庄站,6,板楼塔板结合 1996年,,,http://bj.lianjia.com/xiaoqu/1111027376090/,,48439,21,,11,
,,,志强北园,23,小西天,今典小学/星火小学,,海淀,2号线积水潭站,3,塔楼板楼 1979年,,,http://bj.lianjia.com/xiaoqu/1111027382609/,,57545,21,,12,
,,,定慧西里,15,定慧寺,定慧里小学,,海淀,6号线海淀五路居站,1,塔楼板楼塔板结合 1990年,,,http://bj.lianjia.com/xiaoqu/1111027373697/,,57567,21,,11,
,,,定慧东里,13,定慧寺,定慧里小学,,海淀,10号线西钓鱼台站,5,塔楼板楼塔板结合 1990年,,,http://bj.lianjia.com/xiaoqu/1111027376907/,,59167,21,,4,
,,,领秀新硅谷1号院,16,西二旗,,,海淀,13号线西二旗站,0,板楼 2012年,,,http://bj.lianjia.com/xiaoqu/1111046327215/,,60065,21,,3,
,,,富润家园,20,二里庄,农大附属实验小学,,海淀,15号线六道口站,1,塔楼板楼塔板结合 2000年,,,http://bj.lianjia.com/xiaoqu/1111027374327/,,61360,21,,,
,,,甘家口小区,25,甘家口,二里沟中心小学,,海淀,9号线白堆子站,3,塔楼板楼塔板结合 1960年,,,http://bj.lianjia.com/xiaoqu/1111027374608/,,71658,21,,,
,,,双榆树北里,26,双榆树,双榆树中心小学,,海淀,4号线人民大学站,3,塔楼板楼 1985年,,,http://bj.lianjia.com/xiaoqu/1111027379678/,,77886,21,,,
,,,苏州街33号公寓,1,苏州桥,八一学校小学部,,海淀,10号线苏州街站,0,塔楼 2005年,,,http://bj.lianjia.com/xiaoqu/1111027379705/,,43102,20,,,
,,,永定路西里,12,五棵松,五一小学,,海淀,1号线五棵松站,2,板楼塔板结合 1994年,,,http://bj.lianjia.com/xiaoqu/1111027381581/,,72556,20,,6,
,,,西钓鱼台嘉园,4,定慧寺,八里庄小学,,海淀,10号线西钓鱼台站,0,塔楼板楼塔板结合 2006年,,,http://bj.lianjia.com/xiaoqu/1111027380689/,,73216,20,,,
,,,双榆树南里二区,27,皂君庙,农科院附小,,海淀,4号线人民大学站,1,塔楼板楼 1982年,,,http://bj.lianjia.com/xiaoqu/1111027379684/,,75759,20,,4,
,,,枫丹2号,3,西三旗,,,海淀,8号线霍营站,1,塔板结合 2011年,,,http://bj.lianjia.com/xiaoqu/1111041086250/,,22218,19,,,
,,,燕清源,6,清河,,,海淀,8号线永泰庄站,4,塔板结合 2005年,,,http://bj.lianjia.com/xiaoqu/1111027381979/,,48282,19,,5,
,,,智慧大厦,9,西直门,今典小学,,海淀,,0,塔楼 2005年,,,http://bj.lianjia.com/xiaoqu/1111027382463/,,53000,19,,,
,,,月季园,8,马甸,民族小学,,海淀,10号线牡丹园站,3,塔楼板楼塔板结合 1997年,,,http://bj.lianjia.com/xiaoqu/1111027381832/,,62481,19,,3,
,,,恩济里小区,10,定慧寺,六一小学,,海淀,6号线慈寿寺站,5,板楼塔板结合 1995年,,,http://bj.lianjia.com/xiaoqu/1111027374103/,,64259,19,,1,
,,,烟树园,19,世纪城,人大附小,,海淀,10号线火器营站,2,塔楼 2003年,,,http://bj.lianjia.com/xiaoqu/1111027382059/,,74780,19,,5,
,,,双榆树西里,19,双榆树,双榆树中心小学,,海淀,4号线人民大学站,0,塔楼板楼 1983年,,,http://bj.lianjia.com/xiaoqu/1111027379686/,,78974,19,,3,
,,,中关村,14,中关村,中关村一小,,海淀,10号线知春里站,2,板楼塔板结合 1991年,,,http://bj.lianjia.com/xiaoqu/1111027382368/,,86649,19,,,
,,,锋尚国际,11,万柳,中关村三小万柳校区,,海淀,10号线长春桥站,0,塔楼板楼塔板结合 2002年,,,http://bj.lianjia.com/xiaoqu/1111027374335/,,102001,19,,1,
,,,科源小区,28,五道口,中关村二小,,海淀,4号线中关村站,0,板楼 1958年,,,http://bj.lianjia.com/xiaoqu/1111027377702/,,103711,19,,,
,,,怡清园,3,清河,石油附实验小学,,海淀,8号线永泰庄站,1,板楼塔板结合 2003年,,,http://bj.lianjia.com/xiaoqu/1111027381981/,,42537,18,,8,
,,,观澳园,10,清河,石油附实验小学,,海淀,8号线林萃桥站,2,板楼 2005年,,,http://bj.lianjia.com/xiaoqu/1111027374488/,,49345,18,,5,
,,,怡美家园,6,上地,海淀区实验二小当代校区,,海淀,13号线上地站,4,塔楼板楼 2001年,,,http://bj.lianjia.com/xiaoqu/1111027381904/,,50958,18,,3,
,,,菊园,13,马连洼,东小,,海淀,,6,板楼 1994年,,,http://bj.lianjia.com/xiaoqu/1111027377498/,,55080,18,,30,
,,,中铁翰庭,21,学院路,,,海淀,15号线六道口站,1,板楼 2008年,,,http://bj.lianjia.com/xiaoqu/1111027382659/,,67486,18,,,
,,,金夕园,10,世纪城,人大附小,,海淀,10号线火器营站,4,塔楼 2004年,,,http://bj.lianjia.com/xiaoqu/1111027377482/,,68494,18,,4,
,,,华远铭悦,21,临河里,近地铁八通线土桥站,,通州,,3,塔楼板楼塔板结合 2002年,,,http://bj.lianjia.com/xiaoqu/1111047363965/,,35032,17,,,
,,,DBC加州小镇C区,26,临河里,近地铁八通线土桥站,,通州,,9,塔楼板楼塔板结合 2009年,,,http://bj.lianjia.com/xiaoqu/1111027376744/,,35098,17,,4,
,,,长桥园公寓,18,通州北苑,近地铁八通线八里桥站,,通州,,1,塔楼板楼 2002年,,,http://bj.lianjia.com/xiaoqu/1111027376534/,,28192,16,,,
,,,龙鼎园,21,九棵树(家乐福),,,通州,,1,板楼塔板结合 2002年,,,http://bj.lianjia.com/xiaoqu/1111027377804/,,32046,16,,,
,,,天时名苑,26,通州北苑,近地铁八通线通州北苑站,,通州,,7,塔板结合 2007年,,,http://bj.lianjia.com/xiaoqu/1111027380000/,,38819,16,,4,
,,,龙湖花盛香醍,10,九棵树(家乐福),,,通州,,0,塔楼板楼 2000年,,,http://bj.lianjia.com/xiaoqu/1111027377866/,,40703,16,,,
,,,融科香雪兰溪,26,马驹桥,,,通州,,5,板楼塔板结合 2009年,,,http://bj.lianjia.com/xiaoqu/1111027379032/,,25260,15,,,
,,,梨园东里,15,梨园,近地铁八通线临河里站,,通州,,0,板楼 1997年,,,http://bj.lianjia.com/xiaoqu/1111027378178/,,32687,15,,,
,,,新城阳光,33,梨园,近地铁八通线梨园站,,通州,,3,板楼 2006年,,,http://bj.lianjia.com/xiaoqu/1111027380646/,,36234,15,,1,
,,,时尚街区西区,10,梨园,近地铁八通线梨园站,,通州,,5,塔楼板楼塔板结合 2003年,,,http://bj.lianjia.com/xiaoqu/1111027379548/,,35098,14,,,
,,,时尚街区东区,29,梨园,近地铁八通线梨园站,,通州,,10,塔楼塔板结合 2001年,,,http://bj.lianjia.com/xiaoqu/1111027379547/,,35290,14,,1,
,,,翠屏北里西区,19,果园,近地铁八通线果园站,,通州,,2,板楼 2002年,,,http://bj.lianjia.com/xiaoqu/1111027376508/,,36337,14,,,
,,,世纪星城三期,38,通州北苑,近地铁八通线果园站,,通州,,4,板楼塔板结合 2008年,,,http://bj.lianjia.com/xiaoqu/1111027379371/,,38049,14,,,
,,,海棠湾一期,19,临河里,,,通州,,6,塔楼塔板结合 2012年,,,http://bj.lianjia.com/xiaoqu/1111027375320/,,40552,14,,,
,,,梨花园,14,梨园,近地铁八通线梨园站,,通州,,2,板楼 1992年,,,http://bj.lianjia.com/xiaoqu/1111027377883/,,32520,13,,,
,,,旗舰凯旋二三期,17,九棵树(家乐福),,,通州,,1,板楼 2002年,,,http://bj.lianjia.com/xiaoqu/1111027378838/,,34342,13,,,
,,,通典铭居,27,通州北苑,近地铁八通线通州北苑站,,通州,,3,塔楼板楼 2003年,,,http://bj.lianjia.com/xiaoqu/1111027379793/,,35625,13,,,
,,,幸福艺居,7,玉桥,,,通州,,1,板楼 2002年,,,http://bj.lianjia.com/xiaoqu/1111027380732/,,36873,13,,3,
,,,K2玉蘭湾,87,九棵树(家乐福),近地铁八通线九棵树站,,通州,,2,板楼 2015年,,,http://bj.lianjia.com/xiaoqu/1111046096422/,,40497,13,,8,
,,,BOBO自由城,33,武夷花园,,,通州,6号线北运河西站,3,板楼塔板结合 2004年,,,http://bj.lianjia.com/xiaoqu/1111027376033/,,41345,13,,,
,,,云景西里南区,24,梨园,近地铁八通线梨园站,,通州,,5,板楼 1996年,,,http://bj.lianjia.com/xiaoqu/1111027381818/,,31322,12,,3,
,,,水仙园,16,武夷花园,,,通州,6号线北运河西站,2,板楼 1998年,,,http://bj.lianjia.com/xiaoqu/1111027379621/,,32889,12,,,
