building,prper,names,rents,locs2,schools,locs1,lines,sales,years,houses,comper,url,build,prices,counts,devloper,discribe
28栋,0.75元/平米/月,龙潭西里,2,中山门街,互助道小学,河东,津滨9号线中山门站,0,1999年,96户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045881667/,板楼,14838,1,无开发商,容积率/1.5  绿化率/10%
9栋,暂无信息,军馨家园,5,向阳楼,,河东,2号线翠阜新村站,0,未知年,941户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046358177/,未知类型,13430,1,天津建委,容积率/1.6  绿化率/10%
15栋,1元/平米/月,华亭里,20,春华街,,河东,2号线顺驰桥站,0,1997年,663户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045469021/,板楼,13830,1,河东建设开发公司,容积率/1.67  绿化率/28%
4栋,暂无信息,凤麟公寓,1,上杭路,,河东,,0,1998年,290户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045553642/,未知类型,14376,1,天津市希隆房地产开发公司,容积率/1.2  绿化率/20%
1栋,暂无信息,消防楼,0,富民路,,河东,1号线陈塘庄站,0,未知年,54户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045535013/,未知类型,13070,1,天津建委,容积率/1.6  绿化率/10%
4栋,暂无信息,津塘路147,2,二号桥街,,河东,津滨9号线一号桥站,0,未知年,199户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051228087/,未知类型,14428,1,天津建委,暂无容积率信息  暂无绿化率信息
2栋,0.75元/平米/月,世纪泰豪酒店公寓,6,向阳楼,,河东,2号线翠阜新村站,0,2009年,200户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046734659/,塔楼,12541,1,暂无信息,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,秀丽南道,0,太阳城,,河东,2号线屿东城站,0,未知年,3户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047008688/,未知类型,14524,0,天津建委,暂无容积率信息  暂无绿化率信息
19栋,0.35元/平米/月,风岐东里,8,万新村,,河东,2号线屿东城站,0,1990年,1746户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045564970/,板楼,14559,0,无开发商,容积率/1.6  绿化率/10%
2栋,暂无信息,津塘路155,2,二号桥街,,河东,津滨9号线二号桥站,0,未知年,150户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051082380/,未知类型,14428,0,无开发商,暂无容积率信息  暂无绿化率信息
6栋,0.75元/平米/月,永恒里,6,向阳楼,二中心小学,河东,1号线小白楼站,0,1996年,720户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046535327/,板楼,13502,1,天津建委,容积率/1.3  绿化率/13%
1栋,0.5元/平米/月,天四里,2,大王庄,,河东,,0,1990年,42户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129635796365570/,板楼,13572,1,无开发商,暂无容积率信息  暂无绿化率信息
1栋,0.5元/平米/月,园林花园,0,二号桥街,,河东,津滨9号线二号桥站,0,1990年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129733410139516/,板楼,14367,0,无开发商,容积率/1.5  绿化率/10%
5栋,暂无信息,津塘路141,3,二号桥街,,河东,津滨9号线一号桥站,0,未知年,156户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051082019/,未知类型,14428,0,天津建委,暂无容积率信息  暂无绿化率信息
2栋,暂无信息,广瑞里,6,中山门街,友爱道小学,河东,津滨9号线中山门站,1,未知年,144户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045746911/,未知类型,14337,0,天津建委,容积率/1.4  绿化率/15%
21栋,暂无信息,靖泰公寓,1,常州道,,河东,2号线靖江路站,0,未知年,2户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045432810/,未知类型,13928,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,程林庄路,0,上杭路,,河东,,0,未知年,24户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210020693750050/,板楼,14088,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,丁安里,0,春华街,,河东,,0,未知年,25户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211289758280793/,板楼,13866,0,暂无信息,暂无容积率信息  暂无绿化率信息
2栋,0.5元/平米/月,临营中里,3,常州道,,河东,2号线翠阜新村站,0,1999年,120户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045441456/,板楼,13970,0,天津房建集团,容积率/1.27  绿化率/10%
1栋,暂无信息,津塘路137,1,二号桥街,,河东,津滨9号线一号桥站,0,未知年,48户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051236069/,未知类型,13838,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,津塘路135,0,二号桥街,,河东,津滨9号线一号桥站,0,未知年,40户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051235001/,未知类型,13838,0,天津建委,暂无容积率信息  暂无绿化率信息
2栋,暂无信息,津塘路139,2,二号桥街,,河东,津滨9号线一号桥站,0,未知年,150户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051236428/,未知类型,13838,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,泰昌西里底商,0,上杭路,,河东,,0,未知年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128934414363762/,板楼,13616,0,天津建委,暂无容积率信息  暂无绿化率信息
6栋,0.5元/平米/月,沧浪西里,3,万新村,香小,河东,,0,1988年,449户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046453605/,板楼,13673,0,无开发商,容积率/1.5  绿化率/10%
1栋,0.75元/平米/月,矿泉大厦,1,大直沽,,河东,津滨9号线东兴路站,0,1996年,90户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128844479049073/,板楼,13526,0,无开发商,容积率/1.6  绿化率/10%
1栋,暂无信息,广宁路,1,中山门街,,河东,津滨9号线中山门站,0,未知年,24户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051299315/,未知类型,13526,0,天津建委,暂无容积率信息  暂无绿化率信息
2栋,暂无信息,地毯路11号院,0,二号桥街,,河东,津滨9号线二号桥站,0,未知年,72户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047648038/,未知类型,13432,0,天津建委,暂无容积率信息  暂无绿化率信息
12栋,暂无信息,金堂家园,0,唐家口,缘诚小学,河东,,0,未知年,1264户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045677471/,未知类型,13043,0,天津建委,容积率/1.6  绿化率/10%
2栋,暂无信息,铁路宿舍,0,春华街,,河东,3号线金狮桥站,0,未知年,132户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047330480/,未知类型,13134,0,天津建委,暂无容积率信息  暂无绿化率信息
11栋,0.15元/平米/月,欢颜里,7,常州道,,河东,2号线靖江路站,0,1984年,1144户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045431404/,板楼,13089,0,河东建设开发公司,容积率/1.65  绿化率/11%
2栋,暂无信息,地毯厂路11号,1,二号桥街,,河东,津滨9号线二号桥站,0,未知年,136户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051178702/,未知类型,12760,0,天津建委,容积率/1.5  绿化率/10%
2栋,暂无信息,青松里,7,二号桥街,,河东,津滨9号线二号桥站,0,未知年,90户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051262568/,未知类型,13043,0,天津建委,暂无容积率信息  暂无绿化率信息
15栋,暂无信息,柏林公寓,0,中山门街,,河东,津滨9号线中山门站,0,未知年,972户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045735123/,未知类型,12742,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,铁路楼11,0,春华街,,河东,2号线远洋国际中心站,0,未知年,72户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051137350/,未知类型,12192,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,地毯一厂二号楼,0,二号桥街,,河东,,0,未知年,44户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051331656/,未知类型,13432,0,天津建委,暂无容积率信息  暂无绿化率信息
3栋,2元/平米/月,和悦馨苑,10,中山门街,友爱道小学,河东,津滨9号线中山门站,0,2006年,522户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051107762/,板楼,12151,0,天津市建委,容积率/1.5  绿化率/10%
26栋,暂无信息,实验大楼,1,中山门街,,河东,津滨9号线中山门站,0,未知年,2784户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045884740/,未知类型,12957,0,天津建委,容积率/1.6  绿化率/10%
2栋,暂无信息,建轻楼,0,大直沽,,河东,津滨9号线东兴路站,0,未知年,108户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811050913367/,未知类型,12978,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,0.5元/平米/月,华云大厦,0,春华街,,河东,2号线天津站站,0,2000年,110户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046825231/,板楼,12997,0,无开发商,容积率/1.5  绿化率/10%
2栋,暂无信息,近营北里,1,常州道,,河东,,0,未知年,64户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811050951052/,未知类型,12686,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,倚红中里,0,万新村,,河东,2号线屿东城站,0,未知年,160户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046573714/,未知类型,12128,0,天津建委,容积率/1.6  绿化率/10%
2栋,暂无信息,华建里,4,春华街,,河东,2号线顺驰桥站,0,未知年,96户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046765804/,未知类型,12028,0,暂无信息,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,红旗巷三条,0,二号桥街,,河东,津滨9号线二号桥站,0,未知年,12户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051221137/,未知类型,11923,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,振中路20号,3,向阳楼,,河东,2号线靖江路站,0,未知年,138户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051017050/,未知类型,11341,0,天津建委,暂无容积率信息  暂无绿化率信息
4栋,0.5元/平米/月,津塘路138号,1,富民路,,河东,津滨9号线中山门站,0,1990年,180户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051574491/,板楼,10290,0,无开发商,容积率/1.8  绿化率/21%
4栋,暂无信息,地毯厂路,2,二号桥街,,河东,津滨9号线二号桥站,0,未知年,330户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047648188/,未知类型,11367,0,天津建委,容积率/1.3  绿化率/14%
10栋,暂无信息,雅丽园,4,向阳楼,二中心小学,河东,2号线翠阜新村站,0,未知年,855户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051082972/,未知类型,11219,0,天津建委,容积率/1.5  绿化率/10%
4栋,5元/平米/月,金乡里,2,二号桥街,,河东,,0,1985年,231户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051405685/,板楼,10451,0,无开发商,容积率/1.5  绿化率/10%
18栋,暂无信息,棉一楼,0,富民路,,河东,1号线陈塘庄站,0,未知年,2376户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045883170/,未知类型,10406,0,天津建委,容积率/1.6  绿化率/10%
4栋,0.65元/平米/月,汇英公寓,3,常州道,,河东,,0,2000年,324户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211046769194/,板楼,9920,0,天津市河北区建设开发公司,容积率/1.85  绿化率/15%
1栋,暂无信息,广宁里三条大楼,0,中山门街,,河东,津滨9号线中山门站,0,未知年,24户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051104226/,未知类型,11412,0,天津建委,暂无容积率信息  暂无绿化率信息
32栋,暂无信息,荷塘月色家园,0,常州道,,河东,2号线翠阜新村站,0,未知年,3330户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045429343/,未知类型,11215,0,天津建委,容积率/1.6  绿化率/10%
2栋,暂无信息,北海里,2,唐家口,河东实验小学,河东,2号线靖江路站,0,未知年,54户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045663278/,未知类型,11651,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,北柴场大街50,0,富民路,,河东,1号线陈塘庄站,0,未知年,104户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051560103/,未知类型,8084,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,万隆太平洋大厦,2,大王庄,,河东,,0,未知年,240户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211859701543870/,板楼,8198,0,暂无信息,暂无容积率信息  暂无绿化率信息
2栋,0.62元/平米/月,新世嘉大厦,0,二号桥街,,河东,,0,2007年,676户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211062805586/,板楼,9120,0,无开发商,容积率/1.6  绿化率/10%
5栋,0.5元/平米/月,六纬路131,7,大王庄,一中心小学,河东,津滨9号线直沽站,0,1985年,291户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051423033/,板楼,23313,1,无开发商,容积率/1.5  绿化率/10%
4栋,0.5元/平米/月,麟祥里,11,大王庄,一中心小学,河东,津滨9号线大王庄站,0,2000年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045515783/,板楼,22313,1,无开发商,容积率/2.18  绿化率/10%
1栋,1元/平米/月,悦馨居,1,大直沽,六纬路小学,河东,津滨9号线直沽站,0,2001年,54户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045558573/,板楼,22161,1,无开发商,容积率/1.6  绿化率/10%
15栋,1.8元/平米/月,格调竹境花园,1,中山门街,,河东,津滨9号线中山门站,0,2010年,1440户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045744690/,板楼,22611,1,无开发商,容积率/1.5  绿化率/10%
1栋,暂无信息,津塘路14,2,大王庄,一中心小学,河东,津滨9号线十一经路站,0,未知年,114户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051047572/,未知类型,21582,1,天津建委,暂无容积率信息  暂无绿化率信息
4栋,0.5元/平米/月,和悦家园,12,中山门街,中心东道小学,河东,津滨9号线中山门站,0,1990年,1140户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051107551/,板楼,20196,1,无开发商,容积率/1.5  绿化率/10%
6栋,0.5元/平米/月,富民路15号,2,富民路,,河东,1号线复兴门站,0,2002年,201户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045530642/,板楼,20099,1,无开发商,容积率/1.65  绿化率/10%
5栋,0.5元/平米/月,滇池里,7,向阳楼,,河东,2号线靖江路站,0,1988年,478户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045602721/,板楼,18698,1,无开发商,容积率/1.6  绿化率/10%
1栋,0.5元/平米/月,德厚里,1,大王庄,,河东,津滨9号线大王庄站,0,1990年,70户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045508619/,板楼,19907,1,天津建委,容积率/1.6  绿化率/10%
38栋,0.75元/平米/月,紫瑞园,23,瑞景居住区,,北辰,1号线刘园站,7,2007年,2076户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045403664/,板楼,14614,19,无开发商,容积率/1.5  绿化率/10%
8栋,1.5元/平米/月,秋晨家园,6,宜兴埠,,北辰,3号线张兴庄站,10,2006年,1054户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045713559/,板楼,13046,19,无开发商,容积率/1.5  绿化率/10%
7栋,0.5元/平米/月,大直沽六号路,8,大直沽,,河东,津滨9号线直沽站,0,1995年,589户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051392164/,板楼,19788,1,无开发商,暂无容积率信息  暂无绿化率信息
2栋,暂无信息,卫国道74号,3,唐家口,河东实验小学,河东,,0,未知年,78户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128209436519626/,板楼,19924,1,天津建委,暂无容积率信息  暂无绿化率信息
25栋,2元/平米/月,国耀上河城,13,双街,,北辰,,6,2013年,2617户,北京宝景物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211099927543/,板楼,12487,19,天津国耀置业发展有限公司,容积率/3.11  绿化率/40%
20栋,1.2元/平米/月,淮兴园,1,宜兴埠,,北辰,,6,2013年,1326户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052541227/,板楼,15105,20,无开发商,容积率/1.5  绿化率/10%
49栋,0.45元/平米/月,双街新家园,8,双街,,北辰,,4,2003年,2328户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051596607/,板楼,11141,23,无开发商,容积率/1.5  绿化率/10%
24栋,0.9元/平米/月,瑞益园,9,瑞景居住区,,北辰,1号线刘园站,2,2007年,2286户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045351360/,板楼,13423,21,无开发商,容积率/1.5  绿化率/10%
11栋,0.5元/平米/月,今日家园,4,宜兴埠,,北辰,3号线张兴庄站,0,2001年,1191户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053055212/,板楼,13028,20,无开发商,容积率/1.6  绿化率/10%
23栋,1.48元/平米/月,熙景园,8,瑞景居住区,,北辰,1号线刘园站,0,2007年,964户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047305889/,板楼,14694,22,无开发商,容积率/1.5  绿化率/10%
11栋,0.15元/平米/月,国宜北里,1,宜兴埠,,北辰,3号线张兴庄站,2,1999年,1308户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045873182/,板楼,12585,23,无开发商,容积率/1.5  绿化率/10%
20栋,0.75元/平米/月,瑞宁嘉园,6,瑞景居住区,,北辰,1号线刘园站,4,2006年,1424户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045400250/,板楼,13548,22,无开发商,容积率/1.5  绿化率/10%
27栋,0.5元/平米/月,双街新城,15,双街,,北辰,,2,2007年,1336户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211063204346/,板楼,10900,25,无开发商,容积率/1.5  绿化率/10%
25栋,1.3元/平米/月,宸宜花园,4,宜兴埠,,北辰,,2,2012年,1784户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052514475/,板楼,15547,28,无开发商,容积率/1.5  绿化率/10%
24栋,1.3至1.36元/平米/月,宸欣家园,6,宜兴埠,,北辰,,4,2012年,1700户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052508968/,板楼,15107,24,无开发商,容积率/1.5  绿化率/10%
2栋,1.6元/平米/月,北辰大厦,23,天穆镇,,北辰,,0,2008年,534户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128779840630417/,板楼,10329,27,无开发商,容积率/1.6  绿化率/10%
36栋,0.75元/平米/月,秋瑞家园,26,瑞景居住区,,北辰,1号线刘园站,1,2006年,3261户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045394915/,板楼,13266,29,无开发商,容积率/1.5  绿化率/10%
36栋,0.55元/平米/月,万源星城,14,双街,,北辰,,3,2005年,1622户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051601281/,板楼,10939,30,无开发商,容积率/1.5  绿化率/10%
28栋,1.2元/平米/月,淮盛园,8,宜兴埠,,北辰,,3,2013年,1904户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052523812/,板楼,15371,31,无开发商,容积率/1.5  绿化率/10%
66栋,0.75元/平米/月,绿岛家园,8,天穆镇,,北辰,,2,2005年,2483户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052347317/,板楼,12797,32,无开发商,容积率/1.5  绿化率/10%
27栋,0.15元/平米/月,东升里,42,果园新村,,北辰,,3,1994年,3059户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051685228/,板楼,12311,35,无开发商,容积率/1.5  绿化率/10%
18栋,0.6元/平米/月,双发温泉花园,10,果园新村,,北辰,,4,1998年,1526户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052564079/,板楼,11661,26,无开发商,容积率/1.5  绿化率/10%
29栋,0.45元/平米/月,都市桃源,6,宜兴埠,,北辰,,2,2001年,1650户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047386439/,板楼,14013,27,无开发商,容积率/1.5  绿化率/10%
39栋,0.75元/平米/月,宝翠花都瞰景园,9,瑞景居住区,,北辰,1号线西横堤站,14,2008年,2072户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045384119/,板楼,17132,37,无开发商,容积率/1.5  绿化率/10%
27栋,0.4元/平米/月,佳宁里,6,瑞景居住区,佳宁里小学,北辰,1号线西横堤站,3,1997年,2791户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045340797/,板楼,12167,34,无开发商,容积率/1.5  绿化率/10%
27栋,1.2元/平米/月,淮祥园,2,宜兴埠,,北辰,,6,2013年,1790户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052534789/,板楼,15135,31,无开发商,容积率/1.5  绿化率/10%
53栋,0.75元/平米/月,艺术家园,10,瑞景居住区,,北辰,1号线果酒厂站,2,2003年,2557户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047294413/,板楼,16008,37,无开发商,容积率/1.5  绿化率/10%
64栋,0.6元/平米/月,万隆桃香园,17,天穆镇,,北辰,,1,2000年,3760户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052354990/,板楼,11155,33,无开发商,容积率/1.5  绿化率/10%
74栋,0.5元/平米/月,长瀛里,8,北仓镇,,北辰,,1,1990年,2424户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128691284978733/,塔楼/板楼,14085,51,无开发商,容积率/1.6  绿化率/10%
2栋,0.1元/平米/月,平福里,0,春华街,,河东,2号线顺驰桥站,0,1997年,156户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045487003/,板楼,17628,0,无开发商,容积率/1.5  绿化率/15%
1栋,暂无信息,十经路3,0,大王庄,一中心小学,河东,津滨9号线十一经路站,0,未知年,60户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051260585/,未知类型,17481,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,十一经路47,0,大王庄,,河东,津滨9号线十一经路站,0,未知年,48户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051278133/,未知类型,17472,0,天津建委,暂无容积率信息  暂无绿化率信息
29栋,1.2元/平米/月,城际美景家园,25,双街,,北辰,,9,2008年,2392户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045485996/,板楼,8857,67,无开发商,容积率/1.6  绿化率/10%
54栋,1.65元/平米/月,景瑞阳光尚城,5,小淀镇,,北辰,,0,2013年,3163户,暂无信息,http://tj.lianjia.com/xiaoqu/1211050441131/,板楼,8505,48,天津景瑞投资置业有限公司,容积率/1.6  绿化率/40%
17栋,0.5元/平米/月,东局子,3,向阳楼,,河东,,0,1998年,1306户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046649568/,塔楼/板楼,17624,0,无开发商,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,松林里,0,鲁山道,丽苑小学,河东,2号线屿东城站,0,未知年,16户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047237195/,未知类型,17322,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,0.5元/平米/月,大直沽五号路18号,1,大直沽,,河东,津滨9号线一号桥站,0,1990年,96户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046296922/,板楼,17170,0,天津市建委,容积率/1.5  绿化率/10%
14栋,0.25元/平米/月,团结北里（失效）,1,中山门街,,河东,津滨9号线中山门站,0,1999年,18户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047151065/,板楼,17150,0,天津市建委,容积率/1.5  绿化率/10%
9栋,0.35元/平米/月,翠阜新村,0,向阳楼,,河东,2号线翠阜新村站,0,2001年,560户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045597803/,板楼,17084,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,六纬路66,0,大王庄,六纬路小学,河东,津滨9号线直沽站,0,未知年,60户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051412275/,未知类型,16351,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,进贤里,1,大王庄,一中心小学,河东,津滨9号线大王庄站,0,未知年,78户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045513866/,未知类型,16630,0,天津建委,容积率/1.6  绿化率/10%
2栋,0.75元/平米/月,汇贤南里,4,大直沽,,河东,津滨9号线直沽站,0,1997年,137户,三联物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045540370/,板楼,16767,0,天津市河东房地产开发总公司,容积率/1.7  绿化率/10%
1栋,暂无信息,益寿里（失效）,1,常州道,,河东,2号线靖江路站,0,未知年,18户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046945400/,未知类型,16533,0,暂无信息,暂无容积率信息  暂无绿化率信息
33栋,0.5元/平米/月,唐口新村,1,唐家口,,河东,,0,1982年,2520户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051347963/,板楼,16468,0,无开发商,容积率/1.9  绿化率/20%
6栋,0.65元/平米/月,真理北园,2,常州道,,河东,2号线翠阜新村站,0,2004年,348户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211046757260/,板楼,15971,0,河东美东房地产开发有限公司,容积率/1.35  绿化率/15%
1栋,2元/平米/月,八纬路127号,2,大王庄,一中心小学,河东,津滨9号线十一经路站,0,1992年,74户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811050780225/,板楼,15958,0,无开发商,容积率/1.1  绿化率/40%
1栋,暂无信息,翠景芳邻,0,太阳城,,河东,2号线登州路站,0,未知年,6户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211100306223/,未知类型,16675,0,天津建委,容积率/1.5  绿化率/10%
1栋,暂无信息,富民路61号,0,富民路,,河东,1号线陈塘庄站,0,未知年,45户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045530763/,未知类型,16239,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,云丽北路,0,太阳城,,河东,,0,未知年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046279778/,未知类型,16154,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,唐口六段,0,唐家口,,河东,津滨9号线直沽站,0,未知年,105户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047048815/,未知类型,15787,0,天津建委,暂无容积率信息  暂无绿化率信息
